Full Name,Height(inches),Weight(lbs),Reach(inches),Stance,DOB,SLpM.,Str.Acc.,SApM,Str.Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,W,L,D
Lucas Rocha,5' 3,125,64,Orthodox,"Aug 12, 2000",2.00,44%,4.48,39%,0.00,0%,61%,0.0,Record: 17-2-0
Keith Rockel,6' 0,185,N/A,Orthodox,N/A,1.13,73%,0.21,66%,4.63,75%,100%,4.6,Record: 12-4-1
Luke Rockhold,6' 3,185,77,Southpaw,"Oct 17, 1984",4.10,49%,2.68,53%,0.70,29%,65%,1.0,Record: 16-6-0
Kevin Roddy,5' 11,145,N/A,N/A,N/A,2.64,30%,2.38,60%,0.00,0%,50%,0.0,Record: 15-16-1 (1 NC)
Gregory Rodrigues,6' 3,185,75,Orthodox,"Feb 17, 1992",5.52,56%,4.69,51%,2.74,41%,100%,0.4,Record: 16-5-0
Kleydson Rodrigues,5' 5,135,67,Orthodox,"Oct 22, 1995",4.58,57%,2.29,53%,0.60,22%,53%,0.6,Record: 8-4-0
Paul Rodriguez,5' 7,155,N/A,Orthodox,N/A,0.84,100%,1.68,68%,0.00,0%,50%,0.0,Record: 10-9-2
Ricco Rodriguez,6' 4,265,N/A,Orthodox,"Aug 19, 1977",1.85,51%,1.15,61%,2.30,39%,40%,1.0,Record: 53-25-0 (1 NC)
Manuel Rodriguez,5' 9,170,N/A,Orthodox,"Apr 25, 1985",0.81,33%,3.23,38%,9.09,75%,0%,0.0,Record: 11-5-0
Mike Rodriguez,6' 4,205,82,Southpaw,"Nov 28, 1988",4.35,53%,4.24,41%,0.00,0%,37%,0.0,Record: 11-7-0 (1 NC)
Marina Rodriguez,5' 6,115,65,Orthodox,"Apr 29, 1987",4.64,46%,3.04,55%,0.28,50%,62%,0.2,Record: 17-5-2
Daniel Rodriguez,6' 1,170,74,Southpaw,"Dec 31, 1986",7.50,49%,5.47,58%,0.59,54%,57%,0.1,Record: 18-5-0
Ray Rodriguez,5' 7,135,70,Orthodox,"Dec 10, 1987",0.90,27%,3.89,40%,1.42,50%,44%,0.0,Record: 16-8-0
Ronaldo Rodriguez,5' 6,125,65,Orthodox,"May 07, 1999",2.13,44%,3.15,46%,1.13,50%,64%,1.1,Record: 17-2-0
Drako Rodriguez,5' 8,135,69,Orthodox,"Jun 16, 1996",3.37,36%,4.40,58%,2.93,66%,75%,0.7,Record: 7-3-0
Victor Rodriguez,5' 5,125,67,Switch,"Sep 05, 1992",1.59,37%,6.11,50%,0.00,0%,0%,0.0,Record: 7-4-0
Piera Rodriguez,5' 3,115,63,Orthodox,"Nov 11, 1992",3.64,47%,2.84,58%,3.11,41%,66%,0.0,Record: 9-2-0
Christian Rodriguez,5' 7,145,71,Orthodox,"Dec 17, 1997",3.65,47%,2.56,58%,1.07,54%,65%,1.1,Record: 11-2-0
Pete Rodriguez,5' 9,170,71,Switch,"Nov 13, 1996",9.28,43%,12.83,42%,0.00,0%,100%,0.0,Record: 5-2-0
Nick Roehrick,6' 2,205,N/A,Orthodox,"Jul 06, 1987",2.31,17%,6.92,44%,0.00,0%,0%,0.0,Record: 7-1-0
Marcos Rogerio de Lima,6' 1,253,75,Orthodox,"Jun 25, 1985",3.70,57%,2.90,51%,1.40,45%,59%,0.5,Record: 22-10-1
Brett Rogers,6' 5,265,81,Orthodox,"Feb 17, 1981",3.17,44%,3.20,46%,0.00,0%,58%,0.0,Record: 17-10-0 (1 NC)
Brian Rogers,5' 11,185,N/A,N/A,"Feb 15, 1984",4.79,38%,5.76,58%,1.22,50%,100%,0.6,Record: 14-9-0
Pete Rogers Jr.,6' 0,145,N/A,N/A,N/A,0.66,15%,1.71,65%,0.00,0%,0%,0.0,Record: 2-4-0
Max Rohskopf,6' 1,155,71,Orthodox,"Sep 27, 1994",1.70,31%,5.80,42%,3.00,33%,0%,1.5,Record: 5-1-0
Marcelo Rojo,5' 8,145,71,Orthodox,"Jul 02, 1988",4.92,39%,6.42,55%,0.46,50%,66%,0.0,Record: 16-10-0
Shane Roller,5' 10,155,72,Orthodox,"Jul 14, 1979",2.04,34%,2.65,60%,2.46,33%,42%,1.9,Record: 11-7-0
Jared Rollins,5' 9,170,N/A,Orthodox,"Jan 26, 1977",3.33,57%,2.41,39%,2.50,50%,50%,1.2,Record: 8-4-0
Tim Roman,6' 1,170,N/A,N/A,"Jun 08, 1985",0.60,40%,2.40,40%,1.00,100%,16%,0.0,Record: 3-4-0
Alexandr Romanov,6' 2,262,75,Southpaw,"Dec 11, 1990",3.78,51%,2.13,54%,4.49,55%,28%,0.9,Record: 18-3-0
Ricardo Romero,6' 0,205,76,Orthodox,"Apr 15, 1978",2.17,55%,4.77,46%,1.63,10%,100%,3.3,Record: 11-3-0
Yoel Romero,6' 0,185,73,Southpaw,"Apr 30, 1977",3.44,49%,3.05,60%,1.57,30%,78%,0.0,Record: 13-5-0
Anthony Romero,5' 11,155,70,Orthodox,"Feb 25, 1997",5.87,52%,4.00,65%,2.00,22%,100%,0.0,Record: 8-0-0
Yusup Saadulaev,5' 6,135,N/A,N/A,"Mar 31, 1985",0.57,45%,0.96,66%,5.73,60%,0%,1.0,Record: 16-4-1 (1 NC)
Cameron Saaiman,5' 8,135,67,Southpaw,"Dec 20, 2000",5.32,46%,4.18,51%,0.91,28%,47%,0.7,Record: 9-2-0
Pete Sabala,N/A,135,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 3-15-0
Danny Sabatello,5' 10,135,71,Orthodox,"Mar 31, 1993",2.07,57%,0.20,25%,3.00,75%,100%,1.0,Record: 9-1-0
Pat Sabatini,5' 8,145,70,Orthodox,"Nov 09, 1990",1.94,59%,1.47,48%,3.97,44%,50%,2.0,Record: 19-5-0
Amir Sadollah,5' 10,170,75,Orthodox,"Aug 27, 1980",4.71,46%,3.55,60%,0.57,27%,60%,0.3,Record: 6-5-0
Nazim Sadykhov,5' 10,155,69,Southpaw,"May 16, 1994",4.94,48%,5.72,48%,1.71,62%,75%,0.3,Record: 9-1-1
Frankie Saenz,5' 6,135,66,Orthodox,"Aug 12, 1980",3.94,47%,3.50,52%,1.74,31%,61%,0.1,Record: 13-7-0
Saparbeg Safarov,6' 1,185,78,Orthodox,"Oct 14, 1986",4.03,48%,2.96,47%,2.52,41%,33%,0.0,Record: 9-3-0
Tarec Saffiedine,5' 10,170,70,Switch,"Sep 06, 1986",4.05,47%,3.06,62%,0.52,36%,84%,0.1,Record: 16-7-0
Jason Saggo,5' 11,155,71,Orthodox,"Nov 23, 1985",2.50,39%,2.94,52%,2.33,40%,23%,0.0,Record: 12-4-0
Kiru Sahota,5' 10,125,73,Orthodox,"May 28, 1995",4.05,52%,2.64,41%,0.92,33%,50%,0.5,Record: 12-3-0
Tatsuya Saika,6' 0,155,73,Orthodox,"Sep 18, 1990",6.67,44%,9.91,43%,0.00,0%,66%,0.0,Record: 11-5-0
Benoit Saint Denis,5' 11,155,73,Southpaw,"Dec 18, 1995",5.17,53%,4.98,41%,3.97,37%,68%,1.2,Record: 13-3-0 (1 NC)
Ovince Saint Preux,6' 3,205,80,Southpaw,"Apr 08, 1983",3.03,47%,3.33,47%,1.09,36%,67%,0.5,Record: 27-18-0
Lukasz Sajewski,5' 8,155,71,Orthodox,"Nov 27, 1990",2.06,35%,3.88,57%,1.01,25%,66%,0.0,Record: 13-3-0
Yukio Sakaguchi,5' 9,185,N/A,Orthodox,"Jul 26, 1973",0.30,25%,2.40,50%,4.50,100%,0%,9.0,Record: 6-7-0
Augusto Sakai,6' 3,265,77,Orthodox,"May 09, 1991",4.60,49%,3.83,48%,0.23,40%,56%,0.0,Record: 16-5-1
Alessio Sakara,6' 0,185,72,Orthodox,"Sep 02, 1981",3.96,47%,2.80,59%,2.18,78%,62%,0.0,Record: 19-11-0 (2 NC)
Wataru Sakata,5' 9,195,N/A,Southpaw,"Mar 11, 1973",1.11,61%,2.08,31%,0.00,0%,0%,0.0,Record: 11-14-0
Gokhan Saki,6' 0,205,73,Orthodox,"Oct 19, 1983",7.09,58%,4.57,53%,0.00,0%,100%,0.0,Record: 1-2-0
Kazushi Sakuraba,6' 0,185,N/A,Southpaw,"Jul 14, 1969",1.26,41%,2.03,51%,1.26,31%,48%,1.7,Record: 26-17-1 (2 NC)
Hayato Sakurai,5' 7,168,N/A,Orthodox,"Aug 24, 1975",2.45,49%,1.94,59%,1.87,69%,56%,0.3,Record: 38-13-2
Ryuta Sakurai,5' 7,183,N/A,Orthodox,N/A,1.80,48%,3.44,58%,0.52,100%,36%,1.6,Record: 24-24-6
Justin Salas,5' 8,155,70,Southpaw,"Mar 13, 1982",3.42,43%,2.96,68%,2.43,20%,0%,0.0,Record: 12-7-0
Yusup Saadulaev,5' 6,135,N/A,N/A,"Mar 31, 1985",0.57,45%,0.96,66%,5.73,60%,0%,1.0,Record: 16-4-1 (1 NC)
Cameron Saaiman,5' 8,135,67,Southpaw,"Dec 20, 2000",5.32,46%,4.18,51%,0.91,28%,47%,0.7,Record: 9-2-0
Pete Sabala,N/A,135,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 3-15-0
Danny Sabatello,5' 10,135,71,Orthodox,"Mar 31, 1993",2.07,57%,0.20,25%,3.00,75%,100%,1.0,Record: 9-1-0
Pat Sabatini,5' 8,145,70,Orthodox,"Nov 09, 1990",1.94,59%,1.47,48%,3.97,44%,50%,2.0,Record: 19-5-0
Amir Sadollah,5' 10,170,75,Orthodox,"Aug 27, 1980",4.71,46%,3.55,60%,0.57,27%,60%,0.3,Record: 6-5-0
Nazim Sadykhov,5' 10,155,69,Southpaw,"May 16, 1994",4.94,48%,5.72,48%,1.71,62%,75%,0.3,Record: 9-1-1
Frankie Saenz,5' 6,135,66,Orthodox,"Aug 12, 1980",3.94,47%,3.50,52%,1.74,31%,61%,0.1,Record: 13-7-0
Saparbeg Safarov,6' 1,185,78,Orthodox,"Oct 14, 1986",4.03,48%,2.96,47%,2.52,41%,33%,0.0,Record: 9-3-0
Tarec Saffiedine,5' 10,170,70,Switch,"Sep 06, 1986",4.05,47%,3.06,62%,0.52,36%,84%,0.1,Record: 16-7-0
Jason Saggo,5' 11,155,71,Orthodox,"Nov 23, 1985",2.50,39%,2.94,52%,2.33,40%,23%,0.0,Record: 12-4-0
Kiru Sahota,5' 10,125,73,Orthodox,"May 28, 1995",4.05,52%,2.64,41%,0.92,33%,50%,0.5,Record: 12-3-0
Tatsuya Saika,6' 0,155,73,Orthodox,"Sep 18, 1990",6.67,44%,9.91,43%,0.00,0%,66%,0.0,Record: 11-5-0
Benoit Saint Denis,5' 11,155,73,Southpaw,"Dec 18, 1995",5.17,53%,4.98,41%,3.97,37%,68%,1.2,Record: 13-3-0 (1 NC)
Ovince Saint Preux,6' 3,205,80,Southpaw,"Apr 08, 1983",3.03,47%,3.33,47%,1.09,36%,67%,0.5,Record: 27-18-0
Lukasz Sajewski,5' 8,155,71,Orthodox,"Nov 27, 1990",2.06,35%,3.88,57%,1.01,25%,66%,0.0,Record: 13-3-0
Yukio Sakaguchi,5' 9,185,N/A,Orthodox,"Jul 26, 1973",0.30,25%,2.40,50%,4.50,100%,0%,9.0,Record: 6-7-0
Augusto Sakai,6' 3,265,77,Orthodox,"May 09, 1991",4.60,49%,3.83,48%,0.23,40%,56%,0.0,Record: 16-5-1
Alessio Sakara,6' 0,185,72,Orthodox,"Sep 02, 1981",3.96,47%,2.80,59%,2.18,78%,62%,0.0,Record: 19-11-0 (2 NC)
Wataru Sakata,5' 9,195,N/A,Southpaw,"Mar 11, 1973",1.11,61%,2.08,31%,0.00,0%,0%,0.0,Record: 11-14-0
Gokhan Saki,6' 0,205,73,Orthodox,"Oct 19, 1983",7.09,58%,4.57,53%,0.00,0%,100%,0.0,Record: 1-2-0
Kazushi Sakuraba,6' 0,185,N/A,Southpaw,"Jul 14, 1969",1.26,41%,2.03,51%,1.26,31%,48%,1.7,Record: 26-17-1 (2 NC)
Hayato Sakurai,5' 7,168,N/A,Orthodox,"Aug 24, 1975",2.45,49%,1.94,59%,1.87,69%,56%,0.3,Record: 38-13-2
Ryuta Sakurai,5' 7,183,N/A,Orthodox,N/A,1.80,48%,3.44,58%,0.52,100%,36%,1.6,Record: 24-24-6
Justin Salas,5' 8,155,70,Southpaw,"Mar 13, 1982",3.42,43%,2.96,68%,2.43,20%,0%,0.0,Record: 12-7-0
Ivan Salaverry,6' 0,185,N/A,Orthodox,"Jan 11, 1971",3.01,47%,1.19,76%,0.49,18%,36%,2.5,Record: 14-9-0
Roman Salazar,5' 7,135,N/A,Orthodox,"Feb 21, 1988",1.95,39%,2.89,57%,1.77,18%,50%,0.0,Record: 10-6-0 (1 NC)
Luis Saldana,5' 11,145,73,Orthodox,"Jan 27, 1991",5.16,50%,3.65,60%,0.64,17%,44%,0.2,Record: 16-7-1
John Salgado,5' 10,170,N/A,N/A,N/A,0.99,50%,1.86,40%,0.00,0%,50%,0.0,Record: 4-8-1
Muslim Salikhov,5' 11,170,70,Orthodox,"Jun 09, 1984",3.38,49%,2.90,62%,1.08,32%,72%,0.0,Record: 21-5-0
Gabriel Salinas-Jones,6' 1,245,N/A,N/A,"Nov 20, 1984",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-2-1
Brandon Saling,5' 10,170,N/A,N/A,"Jan 28, 1986",2.88,40%,6.08,20%,0.00,0%,57%,0.0,Record: 8-6-0
Quillan Salkilld,6' 0,155,75,Orthodox,"Dec 28, 1999",5.40,55%,4.27,43%,9.00,40%,100%,1.0,Record: 7-1-0
Sean Salmon,5' 10,185,N/A,Southpaw,"Sep 11, 1977",1.49,33%,2.03,65%,4.06,50%,0%,0.0,Record: 18-21-0
Boston Salmon,5' 9,135,69,Southpaw,"Nov 20, 1990",4.13,37%,7.75,59%,0.00,0%,100%,0.0,Record: 6-3-0
John Salter,6' 1,185,74,Southpaw,"Mar 21, 1985",1.68,32%,1.68,68%,2.85,46%,66%,0.5,Record: 14-3-0
Vinicius Salvador,5' 7,135,70,Southpaw,"Jul 24, 1996",5.48,43%,6.50,48%,0.36,11%,86%,0.0,Record: 14-7-0
Dylan Salvador,5' 9,155,69,Southpaw,"May 20, 1993",4.34,37%,11.57,46%,0.00,0%,0%,0.0,Record: 5-2-0
Josh Samman,6' 3,185,79,Orthodox,"Mar 14, 1988",2.08,52%,2.47,34%,1.09,33%,33%,0.4,Record: 13-4-0
Johnny Sampaio,5' 8,170,N/A,Orthodox,"Sep 11, 1975",1.32,40%,2.64,50%,9.89,50%,0%,9.9,Record: 3-1-0
Josh Sampo,5' 4,125,64,Orthodox,"Jul 24, 1984",1.99,36%,2.96,55%,1.06,33%,40%,2.1,Record: 11-5-0
Josh San Diego,5' 10,135,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 8-3-0
Diego Sanchez,5' 10,170,72,Southpaw,"Dec 31, 1981",2.69,37%,3.02,56%,1.51,24%,46%,0.8,Record: 31-13-0
Eddie Sanchez,6' 2,230,74,Orthodox,"Nov 04, 1982",3.45,43%,3.30,43%,1.13,26%,42%,0.0,Record: 15-8-0
Julian Sanchez,6' 3,300,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0
Bobby Sanchez,5' 7,155,N/A,Orthodox,N/A,0.00,0%,0.00,100%,0.00,0%,100%,0.0,Record: 10-35-0
Donald Sanchez,5' 10,145,N/A,N/A,"Aug 18, 1984",0.58,50%,1.16,55%,0.00,0%,50%,0.0,Record: 31-17-0
Joby Sanchez,5' 6,135,68,Orthodox,"Jun 24, 1991",3.22,36%,2.82,63%,0.95,71%,51%,0.4,Record: 11-4-0
Emmanuel Sanchez,5' 9,145,71,N/A,"Aug 11, 1990",4.45,35%,4.17,55%,0.25,6%,16%,0.5,Record: 15-3-0
Andrew Sanchez,6' 1,185,74,Orthodox,"Apr 08, 1988",4.30,43%,5.10,50%,2.55,36%,100%,0.0,Record: 13-7-0
Robert Sanchez,5' 6,125,66,Orthodox,"Mar 05, 1986",0.96,40%,1.78,46%,3.61,62%,50%,0.7,Record: 8-2-0
Jesse Sanders,6' 0,170,N/A,Orthodox,N/A,0.00,0%,6.45,35%,0.00,0%,50%,0.0,Record: 23-7-0
Luke Sanders,5' 6,135,67,Southpaw,"Dec 12, 1985",6.61,52%,4.37,50%,0.71,30%,72%,0.2,Record: 13-5-0
Jerrod Sanders,5' 8,135,72,Orthodox,"Oct 01, 1979",0.88,64%,1.14,46%,2.20,33%,50%,1.6,Record: 16-3-0 (1 NC)
Cory Sandhagen,5' 11,135,70,Switch,"Apr 20, 1992",5.02,44%,3.46,56%,1.19,32%,63%,0.3,Record: 17-5-0
Hugo Sandoval,N/A,135,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-3-0
Raul Sandoval,N/A,130,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 3-3-0
Joseph Sandoval,5' 7,135,N/A,Southpaw,"May 11, 1986",1.82,42%,12.12,60%,0.00,0%,0%,0.0,Record: 7-7-0
Hector Sandoval,5' 2,125,64,Orthodox,"Jul 19, 1986",3.31,52%,2.33,65%,3.49,25%,71%,1.4,Record: 14-4-0
Chris Sanford,5' 11,185,N/A,Orthodox,"Mar 12, 1968",0.23,50%,3.22,17%,0.00,0%,0%,3.5,Record: 5-1-0
Roldan Sangcha'an,5' 4,125,N/A,Orthodox,"Dec 04, 1990",2.71,46%,2.15,51%,1.94,60%,68%,0.0,Record: 4-2-0
Yuhi Sano,5' 11,243,N/A,Orthodox,"Feb 02, 1965",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-4-0
Martin Sano,5' 11,170,75,Orthodox,"May 30, 1991",4.00,33%,12.00,40%,0.00,0%,0%,0.0,Record: 4-3-1
Jonathan Santa Maria,5' 9,125,N/A,N/A,N/A,3.60,51%,2.53,74%,0.00,0%,80%,0.0,Record: 3-4-0
Duda Santana,5' 7,145,73,Orthodox,"Jan 10, 1996",6.01,39%,2.72,73%,6.44,60%,0%,0.0,Record: 3-1-0
Shaheen Santana,6' 1,155,75,Orthodox,"Jun 04, 1991",0.82,42%,1.65,40%,0.00,0%,0%,2.8,Record: 6-1-0
Sean Santella,5' 5,125,N/A,N/A,"Oct 25, 1984",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 17-6-1 (1 NC)
Jorge Santiago,6' 1,170,75,Orthodox,"Oct 09, 1980",1.69,35%,2.62,56%,0.58,30%,52%,0.8,Record: 25-12-0
Mike Santiago,5' 10,145,69,Orthodox,"Jul 28, 1989",3.44,49%,3.58,36%,2.66,50%,53%,1.1,Record: 19-12-0
Will Santiago,5' 7,185,N/A,Orthodox,"Feb 08, 1983",1.47,39%,5.53,56%,1.00,50%,100%,0.0,Record: 9-5-0
Richie Santiago,5' 7,135,67,Southpaw,"Oct 10, 1992",3.87,49%,4.87,42%,0.00,0%,25%,0.0,Record: 7-2-0
Jose Santibanez,N/A,155,N/A,N/A,"Jan 18, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 10-3-0
Art Santore,6' 2,185,N/A,N/A,"Oct 26, 1972",1.40,12%,7.31,52%,0.00,0%,100%,0.0,Record: 18-8-0
Paulo Santos,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-3-0
Evangelista Santos,5' 10,170,76,Orthodox,"Dec 12, 1977",3.94,36%,6.01,49%,0.78,100%,50%,0.4,Record: 21-18-0
Luis Santos,6' 1,170,N/A,Southpaw,N/A,4.40,57%,4.00,64%,0.00,0%,0%,0.0,Record: 63-10-1 (1 NC)
Iliarde Santos,5' 5,125,67,Orthodox,"Sep 25, 1980",3.00,30%,6.10,57%,1.66,23%,83%,0.0,Record: 30-13-1 (1 NC)
Leonardo Santos,6' 0,155,75,Orthodox,"Feb 05, 1980",2.82,46%,3.40,54%,0.88,25%,86%,0.2,Record: 18-7-1
Thiago Santos,6' 2,205,76,Orthodox,"Jan 07, 1984",3.72,48%,2.57,53%,0.88,33%,65%,0.1,Record: 22-11-0
Bruno Santos,5' 9,185,N/A,Orthodox,"Jul 17, 1987",1.18,46%,2.27,56%,3.00,37%,66%,0.3,Record: 15-2-0
Andre Santos,6' 0,170,N/A,N/A,N/A,2.77,34%,4.17,41%,2.50,29%,75%,0.0,Record: 38-10-0
Gleristone Santos,5' 9,145,N/A,N/A,"Aug 20, 1988",3.40,31%,4.40,64%,0.00,0%,75%,0.0,Record: 33-7-0
Yana Santos,5' 6,135,68,Orthodox,"Nov 11, 1989",4.42,58%,3.12,50%,0.97,53%,42%,0.1,Record: 15-8-0 (1 NC)
Taila Santos,5' 6,125,68,Orthodox,"Jun 22, 1993",3.39,48%,2.64,58%,2.00,76%,86%,1.1,Record: 19-3-0
Marilia Santos,5' 4,125,N/A,Orthodox,"Dec 12, 1992",4.40,54%,4.07,53%,1.00,100%,66%,1.0,Record: 10-3-0
Edivan Santos,6' 4,248,78,Orthodox,"May 03, 1992",1.55,48%,7.09,26%,0.00,0%,25%,0.0,Record: 12-3-1 (1 NC)
Daniel Santos,5' 7,135,67,Orthodox,"Mar 12, 1995",4.26,37%,5.12,50%,1.90,50%,73%,0.0,Record: 12-2-0
Gabriel Santos,5' 9,145,70,Orthodox,"Nov 28, 1996",4.69,59%,4.77,47%,3.44,52%,85%,0.8,Record: 11-2-0
Luana Santos,5' 6,125,67,Orthodox,"Apr 16, 2000",4.28,51%,4.15,61%,1.62,40%,80%,1.2,Record: 8-2-0
Djorden Santos,6' 0,185,75,Orthodox,"Aug 01, 1997",5.67,55%,2.73,52%,1.00,50%,86%,0.0,Record: 10-1-0
Mairon Santos,5' 7,145,72,Orthodox,"Jun 10, 2000",4.77,46%,1.85,57%,0.00,0%,0%,0.0,Record: 15-1-0
Nick Sanzo,5' 9,190,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 1-1-0
Bob Sapp,6' 5,350,N/A,Orthodox,"Sep 22, 1974",3.19,55%,1.88,49%,0.58,100%,72%,0.0,Record: 11-20-0
Daniel Sarafian,5' 9,185,73,Orthodox,"Aug 21, 1982",2.23,46%,3.10,58%,0.36,7%,53%,0.7,Record: 10-6-0
Jeka Saragih,5' 8,145,69,Orthodox,"Jan 01, 1995",2.73,50%,2.65,41%,2.21,80%,66%,0.6,Record: 14-4-0
Diego Saraiva,5' 6,155,N/A,Orthodox,"Apr 23, 1982",1.64,32%,3.58,62%,1.33,40%,0%,0.7,Record: 22-20-1
Harris Sarmiento,5' 9,155,N/A,Orthodox,"Sep 09, 1983",0.84,25%,3.46,36%,2.36,60%,57%,0.0,Record: 36-26-0
Yuki Sasaki,6' 2,185,N/A,Orthodox,"Sep 12, 1976",1.09,43%,1.20,57%,0.43,100%,66%,0.0,Record: 25-22-2
Kyosuke Sasaki,5' 7,183,N/A,Southpaw,N/A,0.33,45%,0.93,46%,0.00,0%,0%,0.0,Record: 3-7-4
Yuta Sasaki,5' 10,125,71,Southpaw,"Oct 07, 1989",2.16,41%,2.50,50%,3.03,43%,41%,1.2,Record: 21-6-2
Paul Sass,6' 0,155,73,Orthodox,"Aug 04, 1988",0.53,26%,1.90,51%,0.53,16%,33%,7.4,Record: 14-2-0
Keisuke Sasu,5' 5,145,69,Switch,"Sep 30, 1994",2.76,49%,2.42,48%,3.76,40%,61%,1.9,Record: 11-3-1
Masaaki Satake,6' 1,220,N/A,Orthodox,"Aug 17, 1965",1.40,35%,3.76,41%,0.00,0%,58%,0.0,Record: 1-8-1
Takenori Sato,5' 10,170,N/A,Southpaw,"Jun 08, 1985",0.46,33%,12.92,9%,0.00,0%,0%,0.0,Record: 19-11-7 (1 NC)
Takashi Sato,5' 10,170,73,Southpaw,"Jun 09, 1990",2.21,41%,3.73,44%,0.76,37%,60%,0.0,Record: 16-7-0
Uran Satybaldiev,N/A,205,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-1-0
Jeimeson Saudino,5' 6,135,N/A,N/A,"Mar 05, 1991",0.66,30%,0.82,84%,2.47,50%,0%,2.5,Record: 8-5-0
Tom Sauer,6' 1,263,N/A,N/A,"Nov 11, 1970",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 25-12-0
Townsend Saunders,5' 5,170,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-2-0
Ben Saunders,6' 2,170,77,Orthodox,"Apr 13, 1983",3.23,50%,3.58,51%,0.20,40%,66%,1.3,Record: 22-13-2
Chad W. Saunders,5' 10,170,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-2-0
Chris Saunders,5' 8,155,N/A,N/A,"Mar 11, 1986",1.48,22%,2.96,75%,3.70,100%,0%,0.0,Record: 16-8-0
Christien Savoie,5' 11,170,72,Orthodox,"Aug 29, 1992",1.39,45%,6.95,23%,0.00,0%,12%,0.0,Record: 10-2-1
Lumumba Sayers,6' 0,185,N/A,N/A,"Jun 30, 1978",2.54,41%,2.37,48%,7.63,75%,0%,2.5,Record: 6-5-0
Matt Sayles,5' 7,155,68,Orthodox,"Feb 21, 1994",4.83,41%,2.81,61%,0.36,16%,81%,0.7,Record: 8-4-0
Brandon Sayles,6' 5,265,N/A,N/A,"Apr 23, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-1-0
Mikheil Sazhiniani,6' 0,205,71,Orthodox,"Oct 05, 1996",2.27,28%,3.03,52%,0.00,0%,100%,0.0,Record: 13-3-0
Mark Scanlon,5' 9,170,N/A,Orthodox,N/A,2.20,35%,3.33,48%,3.00,75%,25%,2.0,Record: 9-2-0
Eric Schafer,6' 3,185,76,Orthodox,"Sep 20, 1977",1.89,34%,3.38,56%,1.81,36%,50%,1.8,Record: 14-8-2
Kerry Schall,6' 2,265,N/A,Orthodox,"Aug 09, 1971",0.94,11%,4.84,63%,0.00,0%,0%,0.0,Record: 24-13-0 (1 NC)
Eric Schambari,5' 11,185,N/A,Orthodox,"Apr 22, 1978",1.43,42%,1.07,54%,3.00,42%,0%,1.0,Record: 15-6-0
Matheus Scheffel,6' 2,205,75,Orthodox,"Nov 04, 1992",1.33,36%,3.00,47%,0.00,0%,100%,0.0,Record: 14-7-0
Antonio Schembri,5' 9,205,N/A,Orthodox,"Jun 01, 1974",0.72,26%,2.12,55%,1.31,40%,0%,0.4,Record: 5-5-0
Fabiano Scherner,6' 3,257,N/A,Orthodox,"Jun 30, 1972",1.31,31%,3.20,38%,1.09,33%,40%,0.0,Record: 11-10-0 (3 NC)
Samy Schiavo,5' 8,155,N/A,Orthodox,"Dec 24, 1975",1.68,34%,2.62,38%,0.94,50%,66%,0.9,Record: 10-6-0
Pat Schilling,5' 8,145,N/A,Orthodox,"Aug 28, 1988",1.87,26%,8.24,52%,0.00,0%,0%,0.0,Record: 5-2-0
Joe Schilling,6' 3,185,N/A,N/A,N/A,2.84,52%,2.64,48%,0.00,0%,44%,0.0,Record: 2-5-0
Semmy Schilt,6' 10,265,N/A,Orthodox,"Oct 27, 1973",1.20,50%,1.31,53%,0.00,0%,47%,1.1,Record: 26-14-1
Adam Schindler,5' 8,155,N/A,N/A,"May 19, 1983",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 10-6-0
Daniel Schmitt,N/A,185,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-3-0
Colleen Schneider,N/A,135,N/A,N/A,N/A,2.17,48%,2.50,50%,2.50,50%,60%,0.0,Record: 11-7-0
